anchor,positive,negative,negative_similarity,source_stt,negative_stt
Ai tổ chức họp để xem xét và thông qua điểm rèn luyện sau khi sinh viên tự đánh giá?,"Giáo viên chủ nhiệm, cố vấn học tập, quản nhiệm sinh viên và Ban cán sự lớp tổ chức họp để xem xét và thông qua điểm rèn luyện.",Họp xét điểm rèn luyện cấp lớp phải có biên bản họp đánh giá.,0.6982776,KH_194,KH_194
Họp xét điểm rèn luyện cấp lớp cần có tài liệu gì kèm theo?,Họp xét điểm rèn luyện cấp lớp phải có biên bản họp đánh giá.,"Giáo viên chủ nhiệm, cố vấn học tập, quản nhiệm sinh viên và Ban cán sự lớp tổ chức họp để xem xét và thông qua điểm rèn luyện.",0.6219651,KH_194,KH_194
Ai là người xét kết quả rèn luyện sinh viên sau khi cấp lớp hoàn thành?,Hội đồng Khoa là đơn vị tổ chức họp xét kết quả rèn luyện sinh viên sau khi cấp lớp hoàn thành.,"Từ ngày 27/03/2023 đến 31/03/2023, giáo viên chủ nhiệm, cố vấn học tập, quản nhiệm sinh viên và Ban cán sự lớp tiến hành họp, xem xét và thông qua mức điểm rèn luyện của từng sinh viên.",0.6853039,KH_194,KH_194
"Sau khi Hội đồng Khoa xét duyệt, hồ sơ đánh giá rèn luyện được gửi về đâu?","Sau khi xét duyệt, các Khoa gửi hồ sơ đánh giá về Phòng Quản lý đào tạo và Công tác sinh viên Trường Đại học Bình Dương.","Trong quá trình họp, Hội đồng Khoa phải lập biên bản họp đánh giá kết quả rèn luyện sinh viên.",0.66676456,KH_194,KH_194
Hồ sơ đánh giá rèn luyện gồm những dạng file nào?,"Hồ sơ đánh giá gồm file mềm (word, excel) và file văn bản có chữ ký xác nhận của Ban chủ nhiệm Khoa/Viện.",Email daotao@bdu.edu.vn là địa chỉ nhận hồ sơ đánh giá rèn luyện dạng mềm từ các Khoa.,0.64363754,KH_194,KH_659
Địa chỉ email tiếp nhận file mềm đánh giá rèn luyện là gì?,Địa chỉ email tiếp nhận file mềm đánh giá rèn luyện là daotao@bdu.edu.vn.,Email daotao@bdu.edu.vn là địa chỉ nhận hồ sơ đánh giá rèn luyện dạng mềm từ các Khoa.,0.6911668,KH_194,KH_659
Kết quả rèn luyện có tác động như thế nào tới sinh viên?,"Kết quả rèn luyện ảnh hưởng đến điều kiện học tiếp, xét tốt nghiệp, xét khen thưởng năm học và xét học bổng (nếu có) của sinh viên.","Từ ngày 27/03/2023 đến 31/03/2023, giáo viên chủ nhiệm, cố vấn học tập, quản nhiệm sinh viên và Ban cán sự lớp tiến hành họp, xem xét và thông qua mức điểm rèn luyện của từng sinh viên.",0.5684922,KH_194,KH_194
"Nếu phát sinh khó khăn trong quá trình thực hiện đánh giá rèn luyện, liên hệ với ai?","Nếu phát sinh khó khăn, liên hệ email daotao@bdu.edu.vn để được Phòng Quản lý đào tạo và Công tác sinh viên hỗ trợ.","Việc tham gia có thể được ghi nhận trong quá trình đánh giá điểm rèn luyện, tùy theo quy định của từng khoa và đơn vị quản lý sinh viên.",0.5259093,KH_194,KH_636
Mục đích của kế hoạch đánh giá kết quả rèn luyện sinh viên học kỳ I năm học 2022-2023 là gì?,"Mục đích nhằm đảm bảo đánh giá rèn luyện diễn ra minh bạch, công bằng, đúng quy trình và hỗ trợ quá trình học tập, phát triển của sinh viên.",Kế hoạch thực hiện đánh giá kết quả rèn luyện sinh viên học kỳ I năm học 2022-2023 được ban hành bởi Trường Đại học Bình Dương.,0.89258206,KH_194,KH_194
"Trong quá trình sinh viên đánh giá rèn luyện, nhà trường đã cung cấp hướng dẫn như thế nào?",Nhà trường đã gửi tài liệu hướng dẫn đánh giá rèn luyện tới email sinh viên để các em tự nghiên cứu và thực hiện.,"Việc tham gia có thể được ghi nhận trong quá trình đánh giá điểm rèn luyện, tùy theo quy định của từng khoa và đơn vị quản lý sinh viên.",0.7240617,KH_194,KH_636
Trong quá trình Hội đồng Khoa họp xét kết quả rèn luyện có yêu cầu gì?,"Trong quá trình họp, Hội đồng Khoa phải lập biên bản họp đánh giá kết quả rèn luyện sinh viên.",Hội đồng Khoa là đơn vị tổ chức họp xét kết quả rèn luyện sinh viên sau khi cấp lớp hoàn thành.,0.6402407,KH_194,KH_194
"Khi nộp hồ sơ đánh giá, file văn bản cần có xác nhận của ai?",File văn bản cần có chữ ký xác nhận của Ban chủ nhiệm Khoa/Viện.,"Hồ sơ đánh giá gồm file mềm (word, excel) và file văn bản có chữ ký xác nhận của Ban chủ nhiệm Khoa/Viện.",0.7164613,KH_194,KH_194
Thời gian các Khoa phải nộp hồ sơ đánh giá rèn luyện cho Phòng Quản lý đào tạo và Công tác sinh viên là khi nào?,Thời gian nộp hồ sơ từ ngày 08/04/2023 đến ngày 12/04/2023.,"Việc tham gia có thể được ghi nhận trong quá trình đánh giá điểm rèn luyện, tùy theo quy định của từng khoa và đơn vị quản lý sinh viên.",0.7392995,KH_194,KH_636
"Sau khi hoàn thành đánh giá rèn luyện, sinh viên có được quyền khiếu nại kết quả không?",Vấn đề khiếu nại không được đề cập trong nội dung kế hoạch thực hiện đánh giá kết quả rèn luyện sinh viên học kỳ I năm học 2022-2023.,Sinh viên truy cập cổng thông tin sv.bdu.edu.vn để tự đánh giá rèn luyện.,0.5681553,KH_194,KH_659
Kế hoạch giám sát giảng đường năm học 2023-2024 của đơn vị nào ban hành?,Kế hoạch giám sát giảng đường năm học 2023-2024 được ban hành bởi Trường Đại học Bình Dương.,"Các đơn vị, cá nhân liên quan phải nghiêm túc thực hiện kế hoạch giám sát giảng đường năm học 2023-2024.",0.8044344,KH_866,KH_866
Mục đích của kế hoạch giám sát giảng đường năm học 2023-2024 là gì?,"Mục đích là hỗ trợ nâng cao chất lượng giảng dạy, học tập của giảng viên và sinh viên; phát hiện, phòng ngừa và xử lý các vi phạm trong hoạt động giảng dạy và học tập.",Kế hoạch giám sát giảng đường năm học 2023-2024 được ban hành bởi Trường Đại học Bình Dương.,0.8073382,KH_866,KH_866
Những địa điểm nào thuộc phạm vi áp dụng kế hoạch giám sát giảng đường năm học 2023-2024?,"Kế hoạch áp dụng cho các lớp học trực tiếp tại cơ sở chính, cơ sở Hoàng Hoa Thám, cơ sở 2 (khoa Dược), xưởng thực hành ô tô.","Các đơn vị, cá nhân liên quan phải nghiêm túc thực hiện kế hoạch giám sát giảng đường năm học 2023-2024.",0.81145096,KH_866,KH_866
Nội dung giám sát giảng đường bao gồm những gì?,"Nội dung giám sát bao gồm kiểm tra việc thực hiện nội quy lớp học, tác phong và trang phục của sinh viên; kiểm tra nhiệm vụ giảng dạy, tác phong và văn hóa giảng đường của giảng viên.","Theo Thông báo số 674, giảng viên cơ hữu toàn trường, bao gồm cả giảng viên tại Phân hiệu, phải tham gia khảo sát Nghị định 84/2020/NĐ-CP.",0.5444161,KH_866,TB_674
"Nội quy, tác phong và trang phục của sinh viên được giám sát theo thông báo nào?","Việc giám sát nội quy, tác phong và trang phục của sinh viên được thực hiện theo thông báo 271/TB-ĐHBD.",Sinh viên sử dụng tài khoản đăng ký môn học để đăng nhập Cổng thông tin sinh viên và thực hiện khảo sát.,0.66325974,KH_866,TB_615
Thời gian thực hiện giám sát giảng đường trong tuần như thế nào?,"Giám sát diễn ra từ thứ Hai đến Chủ nhật (trừ tuần tổ chức thi), vào các khung giờ sáng, chiều và tối theo lịch cụ thể.","Thủ trưởng các đơn vị có trách nhiệm nhắc nhở, phối hợp và thực hiện nghiêm túc, thường xuyên giám sát giảng đường trong phạm vi quản lý.",0.652827,KH_866,KH_866
Nhân sự được bố trí trực giám sát có được nghỉ bù không?,Nhân sự trực vào thời gian nghỉ theo hợp đồng lao động được ghi nhận giờ công và nghỉ bù trong tuần kế tiếp; không áp dụng nghỉ bù với các ca trực khác.,Thời hạn bồi trí nghỉ bù không quá 03 tháng kể từ ngày được bồi trí làm thêm giờ.,0.64311326,KH_866,TB_217
Báo cáo sau khi trực giám sát được thực hiện như thế nào?,"Sau mỗi buổi trực, nhân sự được phân công thực hiện báo cáo tình hình thực hiện nội quy và các phát sinh liên quan tại địa chỉ https://forms.gle/2N8cXuvYyfGtXBbGGA.",Ông Trần Thanh Cơ có trách nhiệm báo cáo trực tiếp cho Hiệu trưởng theo quy định.,0.58423847,KH_866,QD_1942
Vi phạm trong giám sát giảng đường được xử lý theo nguyên tắc nào?,"Vi phạm có minh chứng cụ thể bằng hình ảnh, video, biên bản sẽ được xử lý; nhân sự trực có quyền ghi nhận hình ảnh, video làm căn cứ xử lý.","Quyết định số 1341/QĐ-ĐHBD kèm theo danh sách chi tiết sinh viên bị xử lý học vụ, bao gồm mã số sinh viên, họ tên, hình thức xử lý, ngành học, lớp học, trình độ và hình thức đào tạo, qua đó thể hiện sự minh bạch và công khai trong công tác xử lý học vụ.",0.57193637,KH_866,QD_1341
Đơn vị nào chủ trì thực hiện kế hoạch giám sát giảng đường năm học 2023-2024?,"Phòng Quản lý Đào tạo và Công tác Sinh viên chủ trì, phối hợp với các Khoa, Viện, Trung tâm và các phòng chức năng khác để thực hiện kế hoạch.","Các đơn vị, cá nhân liên quan phải nghiêm túc thực hiện kế hoạch giám sát giảng đường năm học 2023-2024.",0.8656695,KH_866,KH_866
"Các đơn vị, khoa, viện có trách nhiệm gì trong kế hoạch giám sát giảng đường?","Các đơn vị, khoa, viện phải bố trí tối thiểu 01 nhân sự trực giám sát, tham gia lịch trực đột xuất và báo cáo vi phạm kèm minh chứng đầy đủ.","Theo Quyết định QD_868, Phòng Quản lý đào tạo và Công tác sinh viên có trách nhiệm tổng hợp, báo cáo và tham mưu Hiệu trưởng về các vấn đề phát sinh trong quá trình thực hiện kế hoạch năm học.",0.6521733,KH_866,QD_868
"Thủ trưởng các Khoa, Viện, Trung tâm chịu trách nhiệm gì trong kế hoạch giám sát giảng đường?","Thủ trưởng các đơn vị có trách nhiệm nhắc nhở, phối hợp và thực hiện nghiêm túc, thường xuyên giám sát giảng đường trong phạm vi quản lý.","Các nhiệm vụ phát sinh sẽ do Ban Giám hiệu phân công, trong đó trực tiếp là Phó Hiệu trưởng phụ trách lĩnh vực có liên quan.",0.6375244,KH_866,QD_1535
Các đơn vị liên quan phải thực hiện kế hoạch giám sát giảng đường như thế nào?,"Các đơn vị, cá nhân liên quan phải nghiêm túc thực hiện kế hoạch giám sát giảng đường năm học 2023-2024.","Giảng viên hướng dẫn học phần thực tập nghề nghiệp là người trực tiếp thực hiện các khâu từ lập kế hoạch, liên hệ địa điểm đến việc phối hợp với cán bộ cơ sở thực tập quản lý hướng dẫn sinh viên trong quá trình thực tập đến đánh giá kết quả thực tập của sinh viên.",0.6518494,KH_866,BDU_081
Biên bản ghi nhận vi phạm được lập trong những trường hợp nào?,Biên bản được lập với các hành vi vi phạm gây thiệt hại nghiêm trọng hoặc có mức độ xử lý pháp luật cao; trước khi lập biên bản phải thông báo rõ hành vi cho người vi phạm biết.,"Vi phạm có minh chứng cụ thể bằng hình ảnh, video, biên bản sẽ được xử lý; nhân sự trực có quyền ghi nhận hình ảnh, video làm căn cứ xử lý.",0.57603574,KH_866,KH_866
Trường hợp người vi phạm không ký biên bản thì xử lý ra sao?,"Nếu người vi phạm không đồng ý ký biên bản, nhân sự lập biên bản phải ghi rõ lý do từ chối ký của người vi phạm trong biên bản.",Hội đồng có thể xem xét nhưng Quy chế không quy định cụ thể về việc xử lý trường hợp nộp trễ.,0.5743295,KH_866,QD_360
Lịch trực giám sát giảng đường được bố trí như thế nào trong tuần?,"Lịch trực diễn ra vào các buổi sáng, chiều và tối từ thứ Hai đến Chủ nhật, với các khung giờ cụ thể như giờ vào lớp, giờ nghỉ giải lao và giờ ra về.","Thủ trưởng các đơn vị có trách nhiệm nhắc nhở, phối hợp và thực hiện nghiêm túc, thường xuyên giám sát giảng đường trong phạm vi quản lý.",0.66830283,KH_866,KH_866
Giám sát buổi sáng được thực hiện vào những khung giờ nào?,"Buổi sáng giám sát vào các khung giờ 06h50 - 07h15, 08h50 - 09h10 và 10h40 - 11h00.","Giám sát diễn ra từ thứ Hai đến Chủ nhật (trừ tuần tổ chức thi), vào các khung giờ sáng, chiều và tối theo lịch cụ thể.",0.64167714,KH_866,KH_866
Giám sát buổi chiều được thực hiện vào những khung giờ nào?,"Buổi chiều giám sát vào các khung giờ 12h50 - 13h15, 14h50 - 15h10 và 16h30 - 16h50.","Giám sát diễn ra từ thứ Hai đến Chủ nhật (trừ tuần tổ chức thi), vào các khung giờ sáng, chiều và tối theo lịch cụ thể.",0.6515795,KH_866,KH_866
Giám sát buổi tối được thực hiện vào những khung giờ nào?,Buổi tối giám sát vào khung giờ 18h00 - 18h30.,"Giám sát diễn ra từ thứ Hai đến Chủ nhật (trừ tuần tổ chức thi), vào các khung giờ sáng, chiều và tối theo lịch cụ thể.",0.6207877,KH_866,KH_866
Kết luận mục đích cuối cùng của kế hoạch giám sát giảng đường năm học 2023-2024 là gì?,"Kế hoạch nhằm duy trì kỷ luật, nâng cao chất lượng dạy và học, đảm bảo thực hiện hiệu quả các hoạt động trọng tâm năm học 2023-2024.",Kế hoạch giám sát giảng đường năm học 2023-2024 được ban hành bởi Trường Đại học Bình Dương.,0.7806497,KH_866,KH_866
Thời hạn áp dụng của kế hoạch 1011 là trong khoảng thời gian nào?,Văn bản có hiệu lực từ ngày 23/10/2023 đến ngày 18/11/2023.,Thời gian thực hiện là từ 01/9/2025 - 28/11/2025.,0.585558,KH_1011,BDU_432
Kế hoạch tổ chức Lễ Tốt nghiệp lần IV năm 2023 được xây dựng nhằm mục đích gì?,"Kế hoạch tổ chức Lễ Tốt nghiệp lần IV năm 2023 nhằm tôn vinh, ghi nhận thành quả học tập và rèn luyện của sinh viên, học viên; khẳng định uy tín của Trường Đại học Bình Dương; đồng thời tạo động lực cho người học.",Kế hoạch tổ chức Lễ tốt nghiệp năm 2023 (lần III) do Hiệu trưởng Cao Việt Hiếu ký ban hành.,0.7807749,KH_1011,KH_597
